tag,uptimeMillis,rms,peak,dbfs,zeroRatio,readResult,callState,audioMode,outputDevice
AAWAZ_DIAG,204611636,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204612137,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204612636,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204613135,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204613636,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204614136,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204614635,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204615137,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204615636,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204616137,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204616638,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204617137,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204617636,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204618138,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204618637,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204619136,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204619637,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204620133,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204620633,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204621146,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204621637,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204622137,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204622634,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204623136,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204623634,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204624133,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204624637,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204625135,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204625634,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204626135,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204626640,0.0,0,-999.0,1.000,320,IDLE,IN_COMMUNICATION,BLUETOOTH_SCO
AAWAZ_DIAG,204628261,535.8,6190,-35.7,0.880,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204628503,866.5,11582,-31.6,0.435,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204628997,684.6,2571,-33.6,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204629500,716.5,2750,-33.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204629999,714.0,2944,-33.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204630499,724.1,2843,-33.1,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204631003,803.4,3506,-32.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204631499,874.5,3373,-31.5,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204631999,894.7,4840,-31.3,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204632500,850.6,2987,-31.7,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204633002,833.7,3594,-31.9,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204633507,905.5,3866,-31.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204634000,712.2,2750,-33.3,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,204634505,683.4,2875,-33.6,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206271599,206.5,1510,-44.0,0.731,2560,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206272099,451.3,1785,-37.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206272594,343.8,1827,-39.6,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206273088,325.1,1516,-40.1,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206273590,303.5,1120,-40.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206274078,258.8,943,-42.0,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206274591,281.2,1235,-41.3,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206275085,175.9,676,-45.4,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206275584,190.9,719,-44.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206276071,175.0,736,-45.5,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206276569,236.9,851,-42.8,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206277069,169.8,660,-45.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206277568,158.9,574,-46.3,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206278070,161.9,600,-46.1,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206278569,157.2,640,-46.4,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206279071,157.0,583,-46.4,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206279570,165.5,743,-45.9,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206280069,154.1,563,-46.6,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206280568,170.1,636,-45.7,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206281071,140.6,1153,-47.4,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206281560,140.5,483,-47.4,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206282070,128.6,515,-48.1,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206282571,129.1,530,-48.1,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206283071,186.5,827,-44.9,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206283570,169.3,710,-45.7,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206284071,145.2,598,-47.1,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206284569,138.3,485,-47.5,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206285070,162.8,561,-46.1,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206285568,143.2,496,-47.2,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206286071,168.0,660,-45.8,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206286570,117.4,799,-48.9,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206287069,113.3,444,-49.2,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206287571,130.8,443,-48.0,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206288063,133.1,1257,-47.8,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206288569,261.5,3128,-42.0,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206289068,415.6,7853,-37.9,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206289570,6178.7,21917,-14.5,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206290070,2757.8,17747,-21.5,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206290570,3132.4,16028,-20.4,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206291070,2329.0,13518,-23.0,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206291571,1894.6,12088,-24.8,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206292067,3228.5,14430,-20.1,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206292570,2755.9,14310,-21.5,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206293069,1958.8,12896,-24.5,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206293570,940.0,7943,-30.8,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206294072,2727.6,9720,-21.6,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206294570,1863.2,8114,-24.9,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206295068,1985.1,10317,-24.4,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206295570,1382.8,8434,-27.5,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206296070,2359.3,11403,-22.9,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206296570,2819.5,13497,-21.3,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206297070,2042.9,12228,-24.1,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206297568,954.3,6476,-30.7,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206298071,1878.4,9138,-24.8,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206298570,2596.6,11536,-22.0,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206299071,1992.3,9583,-24.3,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206299569,1604.2,10051,-26.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206300067,1408.6,7346,-27.3,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206300572,1407.2,8651,-27.3,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206301069,1431.0,6109,-27.2,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206301566,1759.8,9972,-25.4,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206302071,890.6,5631,-31.3,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206302570,1432.4,7736,-27.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206303070,121.0,551,-48.7,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206303571,626.2,2558,-34.4,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206304069,2979.9,15676,-20.8,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206304571,2205.1,12703,-23.4,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206305070,1884.8,8166,-24.8,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206305570,2441.5,14050,-22.6,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206306070,799.2,6858,-32.3,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206306568,1638.3,8304,-26.0,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206307069,1826.9,10215,-25.1,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206307567,2244.2,12547,-23.3,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206308069,510.2,4452,-36.2,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206308571,1221.4,10026,-28.6,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206309070,1310.4,11166,-28.0,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206309571,2670.7,14691,-21.8,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206310071,1760.0,8905,-25.4,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206310570,665.2,7489,-33.8,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206311070,946.6,6175,-30.8,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206311570,843.5,5411,-31.8,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206312070,1297.7,6756,-28.0,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206312570,1508.3,6964,-26.7,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206313067,1137.0,5601,-29.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206313570,100.3,623,-50.3,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206314068,499.6,5281,-36.3,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206314570,1149.2,5426,-29.1,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206315070,1281.3,8818,-28.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206315570,2119.3,11510,-23.8,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206316071,1234.0,7753,-28.5,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206316567,1505.9,6875,-26.8,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206317068,796.5,5138,-32.3,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206317570,128.9,438,-48.1,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206318070,1294.9,7515,-28.1,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206318570,1250.8,7260,-28.4,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206319070,1432.2,10409,-27.2,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206319568,1913.7,8760,-24.7,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206320070,1123.0,7462,-29.3,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206320568,1889.7,8080,-24.8,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206321071,1624.5,8936,-26.1,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206321571,1841.8,12158,-25.0,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206322074,308.6,2396,-40.5,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206322562,135.1,984,-47.7,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206323063,116.8,507,-49.0,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206323565,95.3,327,-50.7,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206324062,114.0,457,-49.2,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206324560,123.4,1128,-48.5,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206325064,109.2,900,-49.5,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206325566,91.2,401,-51.1,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206326065,112.4,400,-49.3,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206326569,120.1,794,-48.7,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206327067,96.8,376,-50.6,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206327569,104.5,444,-49.9,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206328131,117.7,482,-48.9,0.003,320,IDLE,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206328596,37.7,370,-58.8,0.920,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206329098,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206329599,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206330096,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206330596,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206331096,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206331600,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206332106,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206332599,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206333110,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206333606,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_EARPIECE
AAWAZ_DIAG,206334496,0.0,0,-999.0,1.000,2560,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206334908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206335409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206335908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206336409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206336906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206337408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206337909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206338409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206338909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206339410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206339903,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206340402,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206340901,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206341402,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206341923,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206342408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206342907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206343408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206343906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206344409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206344908,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206345409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206345897,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206346408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206346910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206347401,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206347904,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206348408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206348909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206349409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206349905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206350408,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206350905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206351406,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206351909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206352410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206352907,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206353407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206353909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206354410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206354910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206355409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206355903,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206356410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206356905,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206357409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206357909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206358410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206358906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206359409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206359909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206360407,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206360910,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206361409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206361909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206362409,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206362906,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206363410,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
AAWAZ_DIAG,206363909,0.0,0,-999.0,1.000,320,OFFHOOK,IN_CALL,BUILTIN_SPEAKER
